variant	sample	allele	key	value
Deletion::18:20,448,283-20,448,553(270)	18	amb	count	1359
Deletion::18:20,448,283-20,448,553(270)	18	ref	count	640
Deletion::18:20,448,283-20,448,553(270)	18	amb	reason_alignmentScore_alignmentScore	338
Deletion::18:20,448,283-20,448,553(270)	18	amb	reason_multimapping	249
Deletion::18:20,448,283-20,448,553(270)	18	amb	reason_orientation_orientation	3
Deletion::18:20,448,283-20,448,553(270)	18	amb	reason_same_scores	769
Deletion::18:20,448,283-20,448,553(270)	18	ref	reason_alignmentScore	640
Deletion::18:20,448,283-20,448,553(270)	18	amb	alnScore_mean	354.665194996
Deletion::18:20,448,283-20,448,553(270)	18	amb	alnScore_std	65.2166405254
Deletion::18:20,448,283-20,448,553(270)	18	ref	alnScore_mean	401.51875
Deletion::18:20,448,283-20,448,553(270)	18	ref	alnScore_std	3.49950331297
Deletion::18:20,448,283-20,448,553(270)	18	amb	insertSize_mean	355.740250184
Deletion::18:20,448,283-20,448,553(270)	18	amb	insertSize_std	217.843523694
Deletion::18:20,448,283-20,448,553(270)	18	ref	insertSize_mean	333.49375
Deletion::18:20,448,283-20,448,553(270)	18	ref	insertSize_std	68.6607599793
Deletion::18:20,480,030-20,480,328(298)	18	alt	count	2
Deletion::18:20,480,030-20,480,328(298)	18	amb	count	1287
Deletion::18:20,480,030-20,480,328(298)	18	ref	count	559
Deletion::18:20,480,030-20,480,328(298)	18	alt	reason_insertSizeScore	2
Deletion::18:20,480,030-20,480,328(298)	18	amb	reason_alignmentScore_alignmentScore	338
Deletion::18:20,480,030-20,480,328(298)	18	amb	reason_multimapping	200
Deletion::18:20,480,030-20,480,328(298)	18	amb	reason_orientation_alignmentScore	1
Deletion::18:20,480,030-20,480,328(298)	18	amb	reason_orientation_orientation	5
Deletion::18:20,480,030-20,480,328(298)	18	amb	reason_same_scores	743
Deletion::18:20,480,030-20,480,328(298)	18	ref	reason_alignmentScore	559
Deletion::18:20,480,030-20,480,328(298)	18	alt	alnScore_mean	403.0
Deletion::18:20,480,030-20,480,328(298)	18	alt	alnScore_std	1.0
Deletion::18:20,480,030-20,480,328(298)	18	amb	alnScore_mean	354.177933178
Deletion::18:20,480,030-20,480,328(298)	18	amb	alnScore_std	65.7269211879
Deletion::18:20,480,030-20,480,328(298)	18	ref	alnScore_mean	400.84078712
Deletion::18:20,480,030-20,480,328(298)	18	ref	alnScore_std	4.15074406625
Deletion::18:20,480,030-20,480,328(298)	18	alt	insertSize_mean	303.0
Deletion::18:20,480,030-20,480,328(298)	18	alt	insertSize_std	24.0
Deletion::18:20,480,030-20,480,328(298)	18	amb	insertSize_mean	360.307692308
Deletion::18:20,480,030-20,480,328(298)	18	amb	insertSize_std	235.228897358
Deletion::18:20,480,030-20,480,328(298)	18	ref	insertSize_mean	328.178890877
Deletion::18:20,480,030-20,480,328(298)	18	ref	insertSize_std	69.440237119
Deletion::18:32,179,640-32,179,941(301)	18	amb	count	1336
Deletion::18:32,179,640-32,179,941(301)	18	ref	count	588
Deletion::18:32,179,640-32,179,941(301)	18	amb	reason_alignmentScore_alignmentScore	366
Deletion::18:32,179,640-32,179,941(301)	18	amb	reason_multimapping	172
Deletion::18:32,179,640-32,179,941(301)	18	amb	reason_orientation_alignmentScore	3
Deletion::18:32,179,640-32,179,941(301)	18	amb	reason_orientation_orientation	2
Deletion::18:32,179,640-32,179,941(301)	18	amb	reason_same_scores	793
Deletion::18:32,179,640-32,179,941(301)	18	ref	reason_alignmentScore	588
Deletion::18:32,179,640-32,179,941(301)	18	amb	alnScore_mean	356.589820359
Deletion::18:32,179,640-32,179,941(301)	18	amb	alnScore_std	64.6965927846
Deletion::18:32,179,640-32,179,941(301)	18	ref	alnScore_mean	401.731292517
Deletion::18:32,179,640-32,179,941(301)	18	ref	alnScore_std	2.58776037754
Deletion::18:32,179,640-32,179,941(301)	18	amb	insertSize_mean	387.834580838
Deletion::18:32,179,640-32,179,941(301)	18	amb	insertSize_std	272.359352873
Deletion::18:32,179,640-32,179,941(301)	18	ref	insertSize_mean	327.664965986
Deletion::18:32,179,640-32,179,941(301)	18	ref	insertSize_std	68.2050105674
Deletion::18:33,654,888-33,655,196(308)	18	amb	count	1222
Deletion::18:33,654,888-33,655,196(308)	18	ref	count	612
Deletion::18:33,654,888-33,655,196(308)	18	amb	reason_alignmentScore_alignmentScore	382
Deletion::18:33,654,888-33,655,196(308)	18	amb	reason_multimapping	132
Deletion::18:33,654,888-33,655,196(308)	18	amb	reason_orientation_orientation	3
Deletion::18:33,654,888-33,655,196(308)	18	amb	reason_same_scores	705
Deletion::18:33,654,888-33,655,196(308)	18	ref	reason_alignmentScore	612
Deletion::18:33,654,888-33,655,196(308)	18	amb	alnScore_mean	352.439443535
Deletion::18:33,654,888-33,655,196(308)	18	amb	alnScore_std	62.1484879056
Deletion::18:33,654,888-33,655,196(308)	18	ref	alnScore_mean	396.18627451
Deletion::18:33,654,888-33,655,196(308)	18	ref	alnScore_std	9.82849371649
Deletion::18:33,654,888-33,655,196(308)	18	amb	insertSize_mean	428.173486088
Deletion::18:33,654,888-33,655,196(308)	18	amb	insertSize_std	267.752214062
Deletion::18:33,654,888-33,655,196(308)	18	ref	insertSize_mean	325.85130719
Deletion::18:33,654,888-33,655,196(308)	18	ref	insertSize_std	69.2265801099
Deletion::18:33,723,384-33,723,659(275)	18	alt	count	1
Deletion::18:33,723,384-33,723,659(275)	18	amb	count	1239
