variant	sample	allele	key	value
Deletion::7:5,575,154-5,575,452(298)	7	amb	count	1243
Deletion::7:5,575,154-5,575,452(298)	7	ref	count	529
Deletion::7:5,575,154-5,575,452(298)	7	amb	reason_alignmentScore_alignmentScore	474
Deletion::7:5,575,154-5,575,452(298)	7	amb	reason_multimapping	134
Deletion::7:5,575,154-5,575,452(298)	7	amb	reason_orientation_orientation	10
Deletion::7:5,575,154-5,575,452(298)	7	amb	reason_same_scores	625
Deletion::7:5,575,154-5,575,452(298)	7	ref	reason_alignmentScore	529
Deletion::7:5,575,154-5,575,452(298)	7	amb	alnScore_mean	356.809332261
Deletion::7:5,575,154-5,575,452(298)	7	amb	alnScore_std	50.0597536092
Deletion::7:5,575,154-5,575,452(298)	7	ref	alnScore_mean	395.374291115
Deletion::7:5,575,154-5,575,452(298)	7	ref	alnScore_std	10.2414970365
Deletion::7:5,575,154-5,575,452(298)	7	amb	insertSize_mean	427.349959775
Deletion::7:5,575,154-5,575,452(298)	7	amb	insertSize_std	289.771126106
Deletion::7:5,575,154-5,575,452(298)	7	ref	insertSize_mean	332.644612476
Deletion::7:5,575,154-5,575,452(298)	7	ref	insertSize_std	71.4620100423
Deletion::7:6,281,704-6,282,005(301)	7	alt	count	2
Deletion::7:6,281,704-6,282,005(301)	7	amb	count	1231
Deletion::7:6,281,704-6,282,005(301)	7	ref	count	581
Deletion::7:6,281,704-6,282,005(301)	7	alt	reason_insertSizeScore	2
Deletion::7:6,281,704-6,282,005(301)	7	amb	reason_alignmentScore_alignmentScore	358
Deletion::7:6,281,704-6,282,005(301)	7	amb	reason_multimapping	104
Deletion::7:6,281,704-6,282,005(301)	7	amb	reason_orientation_alignmentScore	1
Deletion::7:6,281,704-6,282,005(301)	7	amb	reason_orientation_orientation	3
Deletion::7:6,281,704-6,282,005(301)	7	amb	reason_same_scores	765
Deletion::7:6,281,704-6,282,005(301)	7	ref	reason_alignmentScore	581
Deletion::7:6,281,704-6,282,005(301)	7	alt	alnScore_mean	403.0
Deletion::7:6,281,704-6,282,005(301)	7	alt	alnScore_std	1.0
Deletion::7:6,281,704-6,282,005(301)	7	amb	alnScore_mean	352.370430544
Deletion::7:6,281,704-6,282,005(301)	7	amb	alnScore_std	67.3802037935
Deletion::7:6,281,704-6,282,005(301)	7	ref	alnScore_mean	398.122203098
Deletion::7:6,281,704-6,282,005(301)	7	ref	alnScore_std	8.81091518922
Deletion::7:6,281,704-6,282,005(301)	7	alt	insertSize_mean	274.5
Deletion::7:6,281,704-6,282,005(301)	7	alt	insertSize_std	7.5
Deletion::7:6,281,704-6,282,005(301)	7	amb	insertSize_mean	382.909829407
Deletion::7:6,281,704-6,282,005(301)	7	amb	insertSize_std	298.769089973
Deletion::7:6,281,704-6,282,005(301)	7	ref	insertSize_mean	327.079173838
Deletion::7:6,281,704-6,282,005(301)	7	ref	insertSize_std	65.8115804959
Deletion::7:6,402,728-6,402,952(224)	7	alt	count	1
Deletion::7:6,402,728-6,402,952(224)	7	amb	count	1249
Deletion::7:6,402,728-6,402,952(224)	7	ref	count	395
Deletion::7:6,402,728-6,402,952(224)	7	alt	reason_insertSizeScore	1
Deletion::7:6,402,728-6,402,952(224)	7	amb	reason_alignmentScore_alignmentScore	431
Deletion::7:6,402,728-6,402,952(224)	7	amb	reason_multimapping	169
Deletion::7:6,402,728-6,402,952(224)	7	amb	reason_orientation_orientation	4
Deletion::7:6,402,728-6,402,952(224)	7	amb	reason_same_scores	645
Deletion::7:6,402,728-6,402,952(224)	7	ref	reason_alignmentScore	395
Deletion::7:6,402,728-6,402,952(224)	7	alt	alnScore_mean	404.0
Deletion::7:6,402,728-6,402,952(224)	7	alt	alnScore_std	0.0
Deletion::7:6,402,728-6,402,952(224)	7	amb	alnScore_mean	351.289831865
Deletion::7:6,402,728-6,402,952(224)	7	amb	alnScore_std	61.7188742626
Deletion::7:6,402,728-6,402,952(224)	7	ref	alnScore_mean	396.830379747
Deletion::7:6,402,728-6,402,952(224)	7	ref	alnScore_std	9.46487650197
Deletion::7:6,402,728-6,402,952(224)	7	alt	insertSize_mean	327.0
Deletion::7:6,402,728-6,402,952(224)	7	alt	insertSize_std	0.0
Deletion::7:6,402,728-6,402,952(224)	7	amb	insertSize_mean	403.54683747
Deletion::7:6,402,728-6,402,952(224)	7	amb	insertSize_std	281.063395186
Deletion::7:6,402,728-6,402,952(224)	7	ref	insertSize_mean	326.2
Deletion::7:6,402,728-6,402,952(224)	7	ref	insertSize_std	68.3316780699
Deletion::7:14,882,940-14,883,258(318)	7	amb	count	1251
Deletion::7:14,882,940-14,883,258(318)	7	ref	count	466
Deletion::7:14,882,940-14,883,258(318)	7	amb	reason_alignmentScore_alignmentScore	414
Deletion::7:14,882,940-14,883,258(318)	7	amb	reason_multimapping	100
Deletion::7:14,882,940-14,883,258(318)	7	amb	reason_orientation_alignmentScore	15
Deletion::7:14,882,940-14,883,258(318)	7	amb	reason_orientation_orientation	6
Deletion::7:14,882,940-14,883,258(318)	7	amb	reason_same_scores	716
Deletion::7:14,882,940-14,883,258(318)	7	ref	reason_alignmentScore	466
Deletion::7:14,882,940-14,883,258(318)	7	amb	alnScore_mean	348.872901679
Deletion::7:14,882,940-14,883,258(318)	7	amb	alnScore_std	66.6504344229
Deletion::7:14,882,940-14,883,258(318)	7	ref	alnScore_mean	397.759656652
Deletion::7:14,882,940-14,883,258(318)	7	ref	alnScore_std	8.78267431495
Deletion::7:14,882,940-14,883,258(318)	7	amb	insertSize_mean	372.904076739
Deletion::7:14,882,940-14,883,258(318)	7	amb	insertSize_std	253.478575191
Deletion::7:14,882,940-14,883,258(318)	7	ref	insertSize_mean	326.869098712
Deletion::7:14,882,940-14,883,258(318)	7	ref	insertSize_std	75.8191746363
Deletion::7:20,105,820-20,106,098(278)	7	alt	count	1
Deletion::7:20,105,820-20,106,098(278)	7	amb	count	1557
Deletion::7:20,105,820-20,106,098(278)	7	ref	count	462
Deletion::7:20,105,820-20,106,098(278)	7	alt	reason_insertSizeScore	1
Deletion::7:20,105,820-20,106,098(278)	7	amb	reason_alignmentScore_alignmentScore	290
Deletion::7:20,105,820-20,106,098(278)	7	amb	reason_multimapping	355
Deletion::7:20,105,820-20,106,098(278)	7	amb	reason_orientation_alignmentScore	2
Deletion::7:20,105,820-20,106,098(278)	7	amb	reason_orientation_orientation	2
Deletion::7:20,105,820-20,106,098(278)	7	amb	reason_same_scores	908
Deletion::7:20,105,820-20,106,098(278)	7	ref	reason_alignmentScore	462
