variant	sample	allele	key	value
Deletion::11:124,830,139-124,830,246(107)	11	alt	count	260
Deletion::11:124,830,139-124,830,246(107)	11	amb	count	1315
Deletion::11:124,830,139-124,830,246(107)	11	alt	reason_alignmentScore	220
Deletion::11:124,830,139-124,830,246(107)	11	alt	reason_insertSizeScore	40
Deletion::11:124,830,139-124,830,246(107)	11	amb	reason_alignmentScore_alignmentScore	382
Deletion::11:124,830,139-124,830,246(107)	11	amb	reason_multimapping	50
Deletion::11:124,830,139-124,830,246(107)	11	amb	reason_orientation_alignmentScore	1
Deletion::11:124,830,139-124,830,246(107)	11	amb	reason_orientation_orientation	2
Deletion::11:124,830,139-124,830,246(107)	11	amb	reason_same_scores	880
Deletion::11:124,830,139-124,830,246(107)	11	alt	alnScore_mean	401.234615385
Deletion::11:124,830,139-124,830,246(107)	11	alt	alnScore_std	4.10097946159
Deletion::11:124,830,139-124,830,246(107)	11	amb	alnScore_mean	358.533840304
Deletion::11:124,830,139-124,830,246(107)	11	amb	alnScore_std	60.6238871975
Deletion::11:124,830,139-124,830,246(107)	11	alt	insertSize_mean	334.007692308
Deletion::11:124,830,139-124,830,246(107)	11	alt	insertSize_std	76.7351585404
Deletion::11:124,830,139-124,830,246(107)	11	amb	insertSize_mean	385.926996198
Deletion::11:124,830,139-124,830,246(107)	11	amb	insertSize_std	241.805840774
