variant	sample	allele	key	value
Deletion::19:786,551-786,695(144)	19	alt	count	72
Deletion::19:786,551-786,695(144)	19	amb	count	1131
Deletion::19:786,551-786,695(144)	19	ref	count	241
Deletion::19:786,551-786,695(144)	19	alt	reason_alignmentScore	38
Deletion::19:786,551-786,695(144)	19	alt	reason_insertSizeScore	34
Deletion::19:786,551-786,695(144)	19	amb	reason_alignmentScore_alignmentScore	371
Deletion::19:786,551-786,695(144)	19	amb	reason_multimapping	113
Deletion::19:786,551-786,695(144)	19	amb	reason_orientation_orientation	12
Deletion::19:786,551-786,695(144)	19	amb	reason_same_scores	635
Deletion::19:786,551-786,695(144)	19	ref	reason_alignmentScore	241
Deletion::19:786,551-786,695(144)	19	alt	alnScore_mean	392.916666667
Deletion::19:786,551-786,695(144)	19	alt	alnScore_std	6.96369553869
Deletion::19:786,551-786,695(144)	19	amb	alnScore_mean	354.365163572
Deletion::19:786,551-786,695(144)	19	amb	alnScore_std	51.298197129
Deletion::19:786,551-786,695(144)	19	ref	alnScore_mean	400.029045643
Deletion::19:786,551-786,695(144)	19	ref	alnScore_std	6.51483996374
Deletion::19:786,551-786,695(144)	19	alt	insertSize_mean	357.305555556
Deletion::19:786,551-786,695(144)	19	alt	insertSize_std	80.2192549082
Deletion::19:786,551-786,695(144)	19	amb	insertSize_mean	350.751547303
Deletion::19:786,551-786,695(144)	19	amb	insertSize_std	177.602276694
Deletion::19:786,551-786,695(144)	19	ref	insertSize_mean	325.0
Deletion::19:786,551-786,695(144)	19	ref	insertSize_std	59.2579283699
Deletion::19:818,939-819,256(317)	19	alt	count	113
Deletion::19:818,939-819,256(317)	19	amb	count	1155
Deletion::19:818,939-819,256(317)	19	ref	count	283
Deletion::19:818,939-819,256(317)	19	alt	reason_alignmentScore	43
Deletion::19:818,939-819,256(317)	19	alt	reason_insertSizeScore	65
Deletion::19:818,939-819,256(317)	19	alt	reason_orientation	5
Deletion::19:818,939-819,256(317)	19	amb	reason_alignmentScore_alignmentScore	240
Deletion::19:818,939-819,256(317)	19	amb	reason_multimapping	192
Deletion::19:818,939-819,256(317)	19	amb	reason_orientation_alignmentScore	77
Deletion::19:818,939-819,256(317)	19	amb	reason_orientation_orientation	15
Deletion::19:818,939-819,256(317)	19	amb	reason_same_scores	631
Deletion::19:818,939-819,256(317)	19	ref	reason_alignmentScore	217
Deletion::19:818,939-819,256(317)	19	ref	reason_orientation	66
Deletion::19:818,939-819,256(317)	19	alt	alnScore_mean	394.637168142
Deletion::19:818,939-819,256(317)	19	alt	alnScore_std	12.3489542726
Deletion::19:818,939-819,256(317)	19	amb	alnScore_mean	368.576623377
Deletion::19:818,939-819,256(317)	19	amb	alnScore_std	45.5764993065
Deletion::19:818,939-819,256(317)	19	ref	alnScore_mean	398.190812721
Deletion::19:818,939-819,256(317)	19	ref	alnScore_std	9.05649643118
Deletion::19:818,939-819,256(317)	19	alt	insertSize_mean	339.539823009
Deletion::19:818,939-819,256(317)	19	alt	insertSize_std	67.6063613541
Deletion::19:818,939-819,256(317)	19	amb	insertSize_mean	414.759307359
Deletion::19:818,939-819,256(317)	19	amb	insertSize_std	214.948110294
Deletion::19:818,939-819,256(317)	19	ref	insertSize_mean	329.473498233
Deletion::19:818,939-819,256(317)	19	ref	insertSize_std	76.1977748216
Deletion::19:837,860-838,174(314)	19	alt	count	274
Deletion::19:837,860-838,174(314)	19	amb	count	1258
Deletion::19:837,860-838,174(314)	19	ref	count	5
Deletion::19:837,860-838,174(314)	19	alt	reason_alignmentScore	138
Deletion::19:837,860-838,174(314)	19	alt	reason_insertSizeScore	136
Deletion::19:837,860-838,174(314)	19	amb	reason_alignmentScore_alignmentScore	438
Deletion::19:837,860-838,174(314)	19	amb	reason_multimapping	61
Deletion::19:837,860-838,174(314)	19	amb	reason_orientation_alignmentScore	45
Deletion::19:837,860-838,174(314)	19	amb	reason_orientation_orientation	2
Deletion::19:837,860-838,174(314)	19	amb	reason_same_scores	712
Deletion::19:837,860-838,174(314)	19	ref	reason_alignmentScore	5
Deletion::19:837,860-838,174(314)	19	alt	alnScore_mean	393.233576642
Deletion::19:837,860-838,174(314)	19	alt	alnScore_std	9.92656450279
Deletion::19:837,860-838,174(314)	19	amb	alnScore_mean	361.509538951
Deletion::19:837,860-838,174(314)	19	amb	alnScore_std	51.1687751437
Deletion::19:837,860-838,174(314)	19	ref	alnScore_mean	386.8
Deletion::19:837,860-838,174(314)	19	ref	alnScore_std	9.34665715644
Deletion::19:837,860-838,174(314)	19	alt	insertSize_mean	359.813868613
Deletion::19:837,860-838,174(314)	19	alt	insertSize_std	69.0248952047
Deletion::19:837,860-838,174(314)	19	amb	insertSize_mean	437.824324324
Deletion::19:837,860-838,174(314)	19	amb	insertSize_std	248.508773754
Deletion::19:837,860-838,174(314)	19	ref	insertSize_mean	189.6
Deletion::19:837,860-838,174(314)	19	ref	insertSize_std	64.3695580224
Deletion::19:3,173,261-3,175,814(2553)	19	alt	count	305
Deletion::19:3,173,261-3,175,814(2553)	19	amb	count	1813
Deletion::19:3,173,261-3,175,814(2553)	19	ref	count	101
Deletion::19:3,173,261-3,175,814(2553)	19	alt	reason_alignmentScore	30
Deletion::19:3,173,261-3,175,814(2553)	19	alt	reason_insertSizeScore	240
Deletion::19:3,173,261-3,175,814(2553)	19	alt	reason_orientation	35
Deletion::19:3,173,261-3,175,814(2553)	19	amb	reason_orientation_orientation	23
Deletion::19:3,173,261-3,175,814(2553)	19	amb	reason_same_scores	625
Deletion::19:3,173,261-3,175,814(2553)	19	amb	reason_multimapping	1057
Deletion::19:3,173,261-3,175,814(2553)	19	amb	reason_insertSizeScore_orientation	7
