variant	sample	allele	key	value
Deletion::2:1,358,010-1,358,452(442)	2	alt	count	320
Deletion::2:1,358,010-1,358,452(442)	2	amb	count	1052
Deletion::2:1,358,010-1,358,452(442)	2	alt	reason_alignmentScore	124
Deletion::2:1,358,010-1,358,452(442)	2	alt	reason_insertSizeScore	196
Deletion::2:1,358,010-1,358,452(442)	2	amb	reason_alignmentScore_alignmentScore	251
Deletion::2:1,358,010-1,358,452(442)	2	amb	reason_multimapping	108
Deletion::2:1,358,010-1,358,452(442)	2	amb	reason_orientation_orientation	2
Deletion::2:1,358,010-1,358,452(442)	2	amb	reason_same_scores	691
Deletion::2:1,358,010-1,358,452(442)	2	alt	alnScore_mean	397.253125
Deletion::2:1,358,010-1,358,452(442)	2	alt	alnScore_std	5.78373173084
Deletion::2:1,358,010-1,358,452(442)	2	amb	alnScore_mean	355.475285171
Deletion::2:1,358,010-1,358,452(442)	2	amb	alnScore_std	65.54077735
Deletion::2:1,358,010-1,358,452(442)	2	alt	insertSize_mean	343.20625
Deletion::2:1,358,010-1,358,452(442)	2	alt	insertSize_std	71.9190601366
Deletion::2:1,358,010-1,358,452(442)	2	amb	insertSize_mean	375.358365019
Deletion::2:1,358,010-1,358,452(442)	2	amb	insertSize_std	264.549954845
Deletion::2:1,528,371-1,529,014(643)	2	alt	count	93
Deletion::2:1,528,371-1,529,014(643)	2	amb	count	578
Deletion::2:1,528,371-1,529,014(643)	2	alt	reason_alignmentScore	55
Deletion::2:1,528,371-1,529,014(643)	2	alt	reason_insertSizeScore	38
Deletion::2:1,528,371-1,529,014(643)	2	amb	reason_alignmentScore_alignmentScore	207
Deletion::2:1,528,371-1,529,014(643)	2	amb	reason_multimapping	131
Deletion::2:1,528,371-1,529,014(643)	2	amb	reason_orientation_orientation	12
Deletion::2:1,528,371-1,529,014(643)	2	amb	reason_same_scores	228
Deletion::2:1,528,371-1,529,014(643)	2	alt	alnScore_mean	381.462365591
Deletion::2:1,528,371-1,529,014(643)	2	alt	alnScore_std	14.3643518878
Deletion::2:1,528,371-1,529,014(643)	2	amb	alnScore_mean	341.370242215
Deletion::2:1,528,371-1,529,014(643)	2	amb	alnScore_std	44.6169930575
