variant	sample	allele	key	value
Deletion::15:26,732,710-26,733,487(777)	15	amb	count	1488
Deletion::15:26,732,710-26,733,487(777)	15	ref	count	843
Deletion::15:26,732,710-26,733,487(777)	15	amb	reason_alignmentScore_alignmentScore	252
Deletion::15:26,732,710-26,733,487(777)	15	amb	reason_multimapping	553
Deletion::15:26,732,710-26,733,487(777)	15	amb	reason_orientation_alignmentScore	1
Deletion::15:26,732,710-26,733,487(777)	15	amb	reason_orientation_orientation	5
Deletion::15:26,732,710-26,733,487(777)	15	amb	reason_same_scores	677
Deletion::15:26,732,710-26,733,487(777)	15	ref	reason_alignmentScore	843
Deletion::15:26,732,710-26,733,487(777)	15	amb	alnScore_mean	367.303091398
Deletion::15:26,732,710-26,733,487(777)	15	amb	alnScore_std	60.1643934379
Deletion::15:26,732,710-26,733,487(777)	15	ref	alnScore_mean	401.49940688
Deletion::15:26,732,710-26,733,487(777)	15	ref	alnScore_std	3.95777680974
Deletion::15:26,732,710-26,733,487(777)	15	amb	insertSize_mean	368.985215054
Deletion::15:26,732,710-26,733,487(777)	15	amb	insertSize_std	293.993891745
Deletion::15:26,732,710-26,733,487(777)	15	ref	insertSize_mean	322.004744958
Deletion::15:26,732,710-26,733,487(777)	15	ref	insertSize_std	74.3423039102
Deletion::15:27,344,924-27,345,081(157)	15	alt	count	3
Deletion::15:27,344,924-27,345,081(157)	15	amb	count	1223
Deletion::15:27,344,924-27,345,081(157)	15	ref	count	451
Deletion::15:27,344,924-27,345,081(157)	15	alt	reason_insertSizeScore	3
Deletion::15:27,344,924-27,345,081(157)	15	amb	reason_alignmentScore_alignmentScore	344
Deletion::15:27,344,924-27,345,081(157)	15	amb	reason_multimapping	182
Deletion::15:27,344,924-27,345,081(157)	15	amb	reason_orientation_orientation	2
Deletion::15:27,344,924-27,345,081(157)	15	amb	reason_same_scores	695
Deletion::15:27,344,924-27,345,081(157)	15	ref	reason_alignmentScore	451
Deletion::15:27,344,924-27,345,081(157)	15	alt	alnScore_mean	391.0
Deletion::15:27,344,924-27,345,081(157)	15	alt	alnScore_std	12.0830459736
Deletion::15:27,344,924-27,345,081(157)	15	amb	alnScore_mean	351.211774325
Deletion::15:27,344,924-27,345,081(157)	15	amb	alnScore_std	64.1284493298
Deletion::15:27,344,924-27,345,081(157)	15	ref	alnScore_mean	398.567627494
Deletion::15:27,344,924-27,345,081(157)	15	ref	alnScore_std	6.58808427845
Deletion::15:27,344,924-27,345,081(157)	15	alt	insertSize_mean	467.0
Deletion::15:27,344,924-27,345,081(157)	15	alt	insertSize_std	98.9949493661
Deletion::15:27,344,924-27,345,081(157)	15	amb	insertSize_mean	359.229762878
Deletion::15:27,344,924-27,345,081(157)	15	amb	insertSize_std	213.125428881
Deletion::15:27,344,924-27,345,081(157)	15	ref	insertSize_mean	327.957871397
Deletion::15:27,344,924-27,345,081(157)	15	ref	insertSize_std	69.6205458046
Deletion::15:30,076,210-30,076,503(293)	15	amb	count	1289
Deletion::15:30,076,210-30,076,503(293)	15	ref	count	533
Deletion::15:30,076,210-30,076,503(293)	15	amb	reason_alignmentScore_alignmentScore	309
Deletion::15:30,076,210-30,076,503(293)	15	amb	reason_multimapping	237
Deletion::15:30,076,210-30,076,503(293)	15	amb	reason_orientation_alignmentScore	1
Deletion::15:30,076,210-30,076,503(293)	15	amb	reason_orientation_orientation	3
Deletion::15:30,076,210-30,076,503(293)	15	amb	reason_same_scores	739
Deletion::15:30,076,210-30,076,503(293)	15	ref	reason_alignmentScore	533
