variant	sample	allele	key	value
Deletion::3:228,772-234,404(5632)	3	alt	count	269
Deletion::3:228,772-234,404(5632)	3	amb	count	1275
Deletion::3:228,772-234,404(5632)	3	ref	count	1
Deletion::3:228,772-234,404(5632)	3	alt	reason_alignmentScore	89
Deletion::3:228,772-234,404(5632)	3	alt	reason_insertSizeScore	180
Deletion::3:228,772-234,404(5632)	3	amb	reason_alignmentScore_alignmentScore	255
Deletion::3:228,772-234,404(5632)	3	amb	reason_multimapping	212
Deletion::3:228,772-234,404(5632)	3	amb	reason_orientation_alignmentScore	1
Deletion::3:228,772-234,404(5632)	3	amb	reason_orientation_orientation	43
Deletion::3:228,772-234,404(5632)	3	amb	reason_same_scores	764
Deletion::3:228,772-234,404(5632)	3	ref	reason_alignmentScore	1
Deletion::3:228,772-234,404(5632)	3	alt	alnScore_mean	393.654275093
Deletion::3:228,772-234,404(5632)	3	alt	alnScore_std	8.75414879522
Deletion::3:228,772-234,404(5632)	3	amb	alnScore_mean	344.420392157
Deletion::3:228,772-234,404(5632)	3	amb	alnScore_std	68.9729851623
Deletion::3:228,772-234,404(5632)	3	ref	alnScore_mean	365.0
Deletion::3:228,772-234,404(5632)	3	ref	alnScore_std	0.0
Deletion::3:228,772-234,404(5632)	3	alt	insertSize_mean	349.408921933
Deletion::3:228,772-234,404(5632)	3	alt	insertSize_std	66.844796618
Deletion::3:228,772-234,404(5632)	3	amb	insertSize_mean	1095.83843137
Deletion::3:228,772-234,404(5632)	3	amb	insertSize_std	1616.46107592
Deletion::3:228,772-234,404(5632)	3	ref	insertSize_mean	218.0
Deletion::3:228,772-234,404(5632)	3	ref	insertSize_std	0.0
Deletion::3:982,598-982,931(333)	3	alt	count	146
Deletion::3:982,598-982,931(333)	3	amb	count	1356
Deletion::3:982,598-982,931(333)	3	ref	count	111
Deletion::3:982,598-982,931(333)	3	alt	reason_insertSizeScore	146
Deletion::3:982,598-982,931(333)	3	amb	reason_alignmentScore_alignmentScore	410
Deletion::3:982,598-982,931(333)	3	amb	reason_multimapping	163
Deletion::3:982,598-982,931(333)	3	amb	reason_orientation_alignmentScore	6
Deletion::3:982,598-982,931(333)	3	amb	reason_orientation_orientation	4
Deletion::3:982,598-982,931(333)	3	amb	reason_same_scores	773
Deletion::3:982,598-982,931(333)	3	ref	reason_alignmentScore	111
Deletion::3:982,598-982,931(333)	3	alt	alnScore_mean	398.445205479
Deletion::3:982,598-982,931(333)	3	alt	alnScore_std	8.66581286603
Deletion::3:982,598-982,931(333)	3	amb	alnScore_mean	350.071533923
Deletion::3:982,598-982,931(333)	3	amb	alnScore_std	62.4688716654
